id,answer_id,country_id,text,created,,,,
1047,1047,1,Liver Disorders (other than cancer or cirrhosis),2016-07-13 00:52:41,,,,
1048,1048,1,Lupus,2016-07-13 00:52:41,,,,
1049,1049,1,Lyme Disease,2016-07-13 00:52:41,,,,
1050,1050,1,Menopause,2016-07-13 00:52:41,,,,
1051,1051,1,Migraine,2016-07-13 00:52:41,,,,
1052,1052,1,Motor Neuron Disease,2016-07-13 00:52:41,,,,
1053,1053,1,Multiple Sclerosis ,2016-07-13 00:52:41,,,,
1054,1054,1,Obesity,2016-07-13 00:52:41,,,,
1055,1055,1,Osteoarthritis,2016-07-13 00:52:41,,,,
1056,1056,1,Osteoporosis,2016-07-13 00:52:41,,,,
1057,1057,1,Overactive Bladder,2016-07-13 00:52:41,,,,
1058,1058,1,Parkinson's disease,2016-07-13 00:52:41,,,,
1059,1059,1,Pneumonia,2016-07-13 00:52:41,,,,
1060,1060,1,Premature ejaculation,2016-07-13 00:52:41,,,,
1061,1061,1,Psoriasis,2016-07-13 00:52:41,,,,
1062,1062,1,Reflux ,2016-07-13 00:52:41,,,,
1063,1063,1,Restless Leg Syndrome,2016-07-13 00:52:41,,,,
1064,1064,1,Rheumatoid Arthritis,2016-07-13 00:52:41,,,,
1065,1065,1,Schizophrenia ,2016-07-13 00:52:41,,,,
1066,1066,1,Shingles ,2016-07-13 00:52:41,,,,
1067,1067,1,Sinusitis,2016-07-13 00:52:41,,,,
1068,1068,1,Sleeping Disorder,2016-07-13 00:52:41,,,,
1069,1069,1,Smoking Addiction,2016-07-13 00:52:41,,,,
1070,1070,1,Stroke,2016-07-13 00:52:41,,,,
1071,1071,1,Substance Abuse Drugs/Alcohol,2016-07-13 00:52:41,,,,
1072,1072,1,Syphilis,2016-07-13 00:52:41,,,,
1073,1073,1,Thyroid Problems,2016-07-13 00:52:41,,,,
1074,1074,1,Tuberculosis ,2016-07-13 00:52:41,,,,
1075,1075,1,Ulcerative Colitis,2016-07-13 00:52:41,,,,
1076,1076,1,Ulcers,2016-07-13 00:52:41,,,,
1077,1077,1,Urinary Incontinence ,2016-07-13 00:52:41,,,,
1078,1078,1,I don't have any illnesses/conditions,2016-07-13 00:52:41,,,,
1079,1079,1,Other ,2016-07-13 00:52:41,,,,
1080,1080,1,Prefer not to answer,2016-07-13 00:52:41,,,,
1081,1081,1,None of the above,2016-07-13 00:52:41,,,,
1082,1082,1,Acne,2016-07-13 00:52:41,,,,
1083,1083,1,ADD/ADHD,2016-07-13 00:52:41,,,,
1084,1084,1,Allergies (not associated with Hay Fever),2016-07-13 00:52:41,,,,
1085,1085,1,Anemia,2016-07-13 00:52:41,,,,
1086,1086,1,Angina,2016-07-13 00:52:41,,,,
1087,1087,1,Anxiety,2016-07-13 00:52:41,,,,
1088,1088,1,Arrhythmia/Atrial Fibrillation,2016-07-13 00:52:41,,,,
1089,1089,1,Arthritis,2016-07-13 00:52:41,,,,
1090,1090,1,Asthma,2016-07-13 00:52:41,,,,
1091,1091,1,Back Pain,2016-07-13 00:52:41,,,,
1092,1092,1,Bipolar Disorder,2016-07-13 00:52:41,,,,
1093,1093,1,Blood Disorders (non Cancerous),2016-07-13 00:52:41,,,,
1094,1094,1,Bronchitis,2016-07-13 00:52:41,,,,
1095,1095,1,Cancer ,2016-07-13 00:52:41,,,,
1096,1096,1,Cardiovascular Disease,2016-07-13 00:52:41,,,,
1097,1097,1,Carpal Tunnel Syndrome,2016-07-13 00:52:41,,,,
1098,1098,1,Chronic Fatigue Syndrome,2016-07-13 00:52:41,,,,
1099,1099,1,Chronic Kidney Disease,2016-07-13 00:52:41,,,,
1100,1100,1,Chronic Lymphocytic Leukemia,2016-07-13 00:52:41,,,,
1101,1101,1,COPD,2016-07-13 00:52:41,,,,
1102,1102,1,Cirrhosis ,2016-07-13 00:52:41,,,,
1103,1103,1,Colitis ,2016-07-13 00:52:41,,,,
1104,1104,1,Constipation,2016-07-13 00:52:41,,,,
1105,1105,1,Crohn's Disease,2016-07-13 00:52:41,,,,
1106,1106,1,Cystic Fibrosis,2016-07-13 00:52:41,,,,
1107,1107,1,Dental Problems ,2016-07-13 00:52:41,,,,
1108,1108,1,Depression ,2016-07-13 00:52:41,,,,
1109,1109,1,Diabetes,2016-07-13 00:52:41,,,,
1110,1110,1,Diarrhea/Diarrhoea,2016-07-13 00:52:41,,,,
1111,1111,1,Eczema,2016-07-13 00:52:41,,,,
1112,1112,1,Emphysema,2016-07-13 00:52:41,,,,
1113,1113,1,Endometriosis,2016-07-13 00:52:41,,,,
1114,1114,1,Epilepsy,2016-07-13 00:52:41,,,,
1115,1115,1,Erectile Dysfunction (ED),2016-07-13 00:52:41,,,,
1116,1116,1,Fibromyalgia,2016-07-13 00:52:41,,,,
1117,1117,1,Food Intolerances,2016-07-13 00:52:41,,,,
1118,1118,1,Gastro Esophageal Reflux (GERD),2016-07-13 00:52:41,,,,
1119,1119,1,Gastroenteritis ,2016-07-13 00:52:41,,,,
1120,1120,1,Gout,2016-07-13 00:52:41,,,,
1121,1121,1,Hemophilia,2016-07-13 00:52:41,,,,
1122,1122,1,Hemorrhoids,2016-07-13 00:52:41,,,,
1123,1123,1,Hay Fever,2016-07-13 00:52:41,,,,
1124,1124,1,Heart Conditions (not heart failure),2016-07-13 00:52:41,,,,
1125,1125,1,Heart Failure,2016-07-13 00:52:41,,,,
1126,1126,1,No diagnosed illnesses/conditions in household,2016-07-13 00:52:41,,,,
1127,1127,1,Other ,2016-07-13 00:52:41,,,,
1128,1128,1,Prefer not to answer,2016-07-13 00:52:41,,,,
1129,1129,1,Hepatitis ,2016-07-13 00:52:42,,,,
1130,1130,1,High Cholesterol ,2016-07-13 00:52:42,,,,
1131,1131,1,HIV - Aids,2016-07-13 00:52:42,,,,
1132,1132,1,Hypertension,2016-07-13 00:52:42,,,,
1133,1133,1,Hypothyroidism,2016-07-13 00:52:42,,,,
1134,1134,1,Impotence ,2016-07-13 00:52:42,,,,
1135,1135,1,Infertility,2016-07-13 00:52:42,,,,
1136,1136,1,Irritable Bowel Syndrome,2016-07-13 00:52:42,,,,
1137,1137,1,Joint Replacement,2016-07-13 00:52:42,,,,
1138,1138,1,Kidney Failure,2016-07-13 00:52:42,,,,
1139,1139,1,Liver Cirrhosis,2016-07-13 00:52:42,,,,
1140,1140,1,Liver Disorders (other than cancer or cirrhosis),2016-07-13 00:52:42,,,,
1141,1141,1,Lupus,2016-07-13 00:52:42,,,,
1142,1142,1,Lyme Disease,2016-07-13 00:52:42,,,,
1143,1143,1,Menopause,2016-07-13 00:52:42,,,,
1144,1144,1,Migraine,2016-07-13 00:52:42,,,,
1145,1145,1,Motor Neuron Disease,2016-07-13 00:52:42,,,,
1146,1146,1,Multiple Sclerosis ,2016-07-13 00:52:42,,,,
1147,1147,1,Obesity,2016-07-13 00:52:42,,,,
1148,1148,1,Osteoarthritis,2016-07-13 00:52:42,,,,
1149,1149,1,Osteoporosis,2016-07-13 00:52:42,,,,
1150,1150,1,Overactive Bladder,2016-07-13 00:52:42,,,,
1151,1151,1,Parkinson's disease,2016-07-13 00:52:42,,,,
1152,1152,1,Pneumonia,2016-07-13 00:52:42,,,,
1153,1153,1,Premature ejaculation,2016-07-13 00:52:42,,,,
1154,1154,1,Psoriasis,2016-07-13 00:52:42,,,,
1155,1155,1,Reflux ,2016-07-13 00:52:42,,,,
1156,1156,1,Restless Leg Syndrome,2016-07-13 00:52:42,,,,
1157,1157,1,Rheumatoid Arthritis,2016-07-13 00:52:42,,,,
1158,1158,1,Schizophrenia ,2016-07-13 00:52:42,,,,
1159,1159,1,Shingles ,2016-07-13 00:52:42,,,,
1160,1160,1,Sinusitis,2016-07-13 00:52:42,,,,
1161,1161,1,Sleeping Disorder,2016-07-13 00:52:42,,,,
1162,1162,1,Smoking Addiction,2016-07-13 00:52:42,,,,
1163,1163,1,Stroke,2016-07-13 00:52:42,,,,
1164,1164,1,Substance Abuse Drugs/Alcohol,2016-07-13 00:52:42,,,,
1165,1165,1,Syphilis,2016-07-13 00:52:42,,,,
1166,1166,1,Thyroid Problems,2016-07-13 00:52:42,,,,
1167,1167,1,Tuberculosis ,2016-07-13 00:52:42,,,,
1168,1168,1,Ulcerative Colitis,2016-07-13 00:52:42,,,,
1169,1169,1,Ulcers,2016-07-13 00:52:42,,,,
1170,1170,1,Urinary Incontinence ,2016-07-13 00:52:42,,,,
1171,1171,1,No diagnosed illnesses/conditions in household,2016-07-13 00:52:42,,,,
1172,1172,1,Other ,2016-07-13 00:52:42,,,,
1173,1173,1,Prefer not to answer,2016-07-13 00:52:42,,,,
1174,1174,1,Accounting,2016-07-13 00:52:43,,,,
1175,1175,1,Advertising,2016-07-13 00:52:43,,,,
1176,1176,1,Agriculture/Fishing,2016-07-13 00:52:43,,,,
1177,1177,1,Architecture,2016-07-13 00:52:43,,,,
1178,1178,1,Automotive,2016-07-13 00:52:43,,,,
1179,1179,1,Aviation,2016-07-13 00:52:43,,,,
1180,1180,1,Banking/Financial,2016-07-13 00:52:43,,,,
1181,1181,1,Bio-Tech,2016-07-13 00:52:43,,,,
1182,1182,1,Brokerage,2016-07-13 00:52:43,,,,
1183,1183,1,Carpenting/Electrical installations/VVS,2016-07-13 00:52:43,,,,
1184,1184,1,Chemicals/Plastics/Rubber,2016-07-13 00:52:43,,,,
1185,1185,1,Communications/Information,2016-07-13 00:52:43,,,,
1186,1186,1,Computer Hardware,2016-07-13 00:52:43,,,,
1187,1187,1,Computer Reseller (software/hardware),2016-07-13 00:52:43,,,,
1188,1188,1,Computer Software,2016-07-13 00:52:43,,,,
1189,1189,1,Construction,2016-07-13 00:52:43,,,,
1190,1190,1,Consulting,2016-07-13 00:52:43,,,,
1191,1191,1,Consumer Electronics,2016-07-13 00:52:43,,,,
1192,1192,1,Consumer Packaged Goods,2016-07-13 00:52:43,,,,
1193,1193,1,Education,2016-07-13 00:52:43,,,,
1194,1194,1,Energy/Utilities/Oil and Gas,2016-07-13 00:52:43,,,,
1195,1195,1,Engineering,2016-07-13 00:52:43,,,,
1196,1196,1,Environmental Services,2016-07-13 00:52:43,,,,
1197,1197,1,Fashion/Apparel,2016-07-13 00:52:43,,,,
1198,1198,1,Food/Beverage,2016-07-13 00:52:43,,,,
1199,1199,1,Government/Public Sector,2016-07-13 00:52:43,,,,
1200,1200,1,Healthcare,2016-07-13 00:52:43,,,,
1201,1201,1,Hospitality/Tourism,2016-07-13 00:52:43,,,,
1202,1202,1,Human Resources,2016-07-13 00:52:43,,,,
1203,1203,1,Information Technology/IT,2016-07-13 00:52:43,,,,
1204,1204,1,Insurance,2016-07-13 00:52:43,,,,
1205,1205,1,Internet,2016-07-13 00:52:43,,,,
1206,1206,1,Legal/Law,2016-07-13 00:52:43,,,,
1207,1207,1,Manufacturing,2016-07-13 00:52:43,,,,
1208,1208,1,Market Research,2016-07-13 00:52:43,,,,
1209,1209,1,Marketing/Sales,2016-07-13 00:52:43,,,,
1210,1210,1,Media/Entertainment,2016-07-13 00:52:43,,,,
1211,1211,1,Military,2016-07-13 00:52:43,,,,
1212,1212,1,Non Profit/Social services,2016-07-13 00:52:43,,,,
1213,1213,1,Personal Services,2016-07-13 00:52:43,,,,
1214,1214,1,Pharmaceuticals,2016-07-13 00:52:43,,,,
1215,1215,1,Printing Publishing,2016-07-13 00:52:43,,,,
1216,1216,1,Public Relations,2016-07-13 00:52:43,,,,
1217,1217,1,Real Estate/Property,2016-07-13 00:52:43,,,,
1218,1218,1,Retail/Wholesale trade,2016-07-13 00:52:43,,,,
1219,1219,1,Security,2016-07-13 00:52:43,,,,
1220,1220,1,Shipping/Distribution,2016-07-13 00:52:43,,,,
1221,1221,1,Telecommunications,2016-07-13 00:52:43,,,,
1222,1222,1,Transportation,2016-07-13 00:52:43,,,,
1223,1223,1,Other,2016-07-13 00:52:43,,,,
1224,1224,1,I don't work,2016-07-13 00:52:43,,,,
1225,1225,1,Several times a day,2016-07-13 00:52:44,,,,
1226,1226,1,At least daily,2016-07-13 00:52:44,,,,
1227,1227,1,At least weekly,2016-07-13 00:52:44,,,,
1228,1228,1,At least monthly,2016-07-13 00:52:44,,,,
1229,1229,1,Less than monthly,2016-07-13 00:52:44,,,,
1230,1230,1,Never,2016-07-13 00:52:44,,,,
1231,1231,1,I am pregnant/expecting a child within the next 9 months / I am pregnant/expecting a child within the next 9 months,2016-07-13 00:52:44,,,,
1232,1232,1,I have one or more children under the age of 18 living in my household,2016-07-13 00:52:44,,,,
1233,1233,1,I have one or more children aged 18 or older living in my household,2016-07-13 00:52:44,,,,
1234,1234,1,I have no children living in my household and I am not pregnant/expecting a child within the next 9 months,2016-07-13 00:52:44,,,,
1235,1235,1,Almost always purchase personal care and household products for household,2016-07-13 00:52:44,,,,
1236,1236,1,Share about equally the responsibility for purchasing personal care and household products for household,2016-07-13 00:52:44,,,,
1237,1237,1,Sometimes purchase the personal care and household products for household,2016-07-13 00:52:44,,,,
1238,1238,1,Rarely or never purchase the personal care and household products for household,2016-07-13 00:52:44,,,,
1239,1239,1,FALSE,2016-07-13 00:52:44,,,,
1240,1240,1,TRUE,2016-07-13 00:52:44,,,,
1241,1241,1,FALSE,2016-07-13 00:52:45,,,,
1242,1242,1,TRUE,2016-07-13 00:52:45,,,,
1243,1243,1,"Less than $15,000",2016-07-13 00:52:45,,,,
1244,1244,1,"$15,000 to $19,999",2016-07-13 00:52:45,,,,
1245,1245,1,"$20,000 to $24,999",2016-07-13 00:52:45,,,,
1246,1246,1,"$25,000 to $29,999",2016-07-13 00:52:45,,,,
1247,1247,1,"$30,000 to $34,999",2016-07-13 00:52:45,,,,
1248,1248,1,"$35,000 to $39,999",2016-07-13 00:52:45,,,,
1249,1249,1,"$40,000 to $44,999",2016-07-13 00:52:45,,,,
1250,1250,1,"$45,000 to $49,999",2016-07-13 00:52:45,,,,
1251,1251,1,"$50,000 to $59,999",2016-07-13 00:52:45,,,,
1252,1252,1,"$60,000 to $74,999",2016-07-13 00:52:45,,,,
1253,1253,1,"$75,000 to $84,999",2016-07-13 00:52:45,,,,
1254,1254,1,"$85,000 to $99,999",2016-07-13 00:52:45,,,,
1255,1255,1,"$100,000 to $124,999",2016-07-13 00:52:45,,,,
1256,1256,1,"$125,000 to $149,999",2016-07-13 00:52:45,,,,
1257,1257,1,"$150,000 to $174,999",2016-07-13 00:52:45,,,,
1258,1258,1,"$175,000 to $199,999",2016-07-13 00:52:45,,,,
1259,1259,1,"$200,000 and above",2016-07-13 00:52:45,,,,
1260,1260,1,Prefer not to answer,2016-07-13 00:52:45,,,,
1261,1261,1,"C-Level (e.g. CEO, CFO), Owner, Partner, President",2016-07-13 00:52:45,,,,
1262,1262,1,"Vice President (EVP, SVP, AVP, VP)",2016-07-13 00:52:45,,,,
1263,1263,1,"Director (Group Director, Sr. Director, Director)",2016-07-13 00:52:45,,,,
1264,1264,1,"Manager (Group Manager, Sr. Manager, Manager, Program Manager)",2016-07-13 00:52:45,,,,
1265,1265,1,Analyst,2016-07-13 00:52:45,,,,
1266,1266,1,Assistant or Associat,2016-07-13 00:52:45,,,,
1267,1267,1,Administrative (Clerical or Support Staff),2016-07-13 00:52:45,,,,
1268,1268,1,Consultant,2016-07-13 00:52:45,,,,
1269,1269,1,Intern,2016-07-13 00:52:45,,,,
1270,1270,1,Volunteer,2016-07-13 00:52:45,,,,
1271,1271,1,None of the above,2016-07-13 00:52:45,,,,
1272,1272,1,Acne,2016-07-13 00:52:45,,,,
1273,1273,1,ADD/ADHD,2016-07-13 00:52:45,,,,
1274,1274,1,Allergies (not associated with Hay Fever),2016-07-13 00:52:45,,,,
1275,1275,1,Anemia,2016-07-13 00:52:45,,,,
1276,1276,1,Angina,2016-07-13 00:52:45,,,,
1277,1277,1,Anxiety,2016-07-13 00:52:45,,,,
1278,1278,1,Arrhythmia/Atrial Fibrillation,2016-07-13 00:52:45,,,,
1279,1279,1,Arthritis,2016-07-13 00:52:45,,,,
1280,1280,1,Asthma,2016-07-13 00:52:45,,,,
1281,1281,1,Back Pain,2016-07-13 00:52:45,,,,
1282,1282,1,Bipolar Disorder,2016-07-13 00:52:45,,,,
1283,1283,1,Blood Disorders (non Cancerous),2016-07-13 00:52:45,,,,
1284,1284,1,Bronchitis,2016-07-13 00:52:45,,,,
1285,1285,1,Cancer ,2016-07-13 00:52:45,,,,
1286,1286,1,Cardiovascular Disease,2016-07-13 00:52:45,,,,
1287,1287,1,Carpal Tunnel Syndrome,2016-07-13 00:52:45,,,,
1288,1288,1,Chronic Fatigue Syndrome,2016-07-13 00:52:45,,,,
1289,1289,1,Chronic Kidney Disease,2016-07-13 00:52:45,,,,
1290,1290,1,Chronic Lymphocytic Leukemia,2016-07-13 00:52:45,,,,
1291,1291,1,COPD,2016-07-13 00:52:45,,,,
1292,1292,1,Cirrhosis ,2016-07-13 00:52:45,,,,
1293,1293,1,Colitis ,2016-07-13 00:52:45,,,,
1294,1294,1,Constipation,2016-07-13 00:52:45,,,,
1295,1295,1,Crohn's Disease,2016-07-13 00:52:45,,,,
1296,1296,1,Cystic Fibrosis,2016-07-13 00:52:45,,,,
1297,1297,1,Dental Problems ,2016-07-13 00:52:45,,,,
1298,1298,1,Depression ,2016-07-13 00:52:45,,,,
1299,1299,1,Diabetes,2016-07-13 00:52:45,,,,
1300,1300,1,Diarrhea/Diarrhoea,2016-07-13 00:52:45,,,,
1301,1301,1,Eczema,2016-07-13 00:52:45,,,,
1302,1302,1,Emphysema,2016-07-13 00:52:45,,,,
1303,1303,1,Endometriosis,2016-07-13 00:52:45,,,,
1304,1304,1,Epilepsy,2016-07-13 00:52:45,,,,
1305,1305,1,Erectile Dysfunction (ED),2016-07-13 00:52:45,,,,
1306,1306,1,Fibromyalgia,2016-07-13 00:52:45,,,,
1307,1307,1,Food Intolerances,2016-07-13 00:52:45,,,,
1308,1308,1,Gastro Esophageal Reflux (GERD),2016-07-13 00:52:45,,,,
1309,1309,1,Gastroenteritis ,2016-07-13 00:52:45,,,,
1310,1310,1,Gout,2016-07-13 00:52:45,,,,
1311,1311,1,Hemophilia,2016-07-13 00:52:45,,,,
1312,1312,1,Hemorrhoids,2016-07-13 00:52:45,,,,
1313,1313,1,Hay Fever,2016-07-13 00:52:45,,,,
1314,1314,1,Heart Conditions (not heart failure),2016-07-13 00:52:45,,,,
1315,1315,1,Heart Failure,2016-07-13 00:52:45,,,,
1316,1316,1,Other ,2016-07-13 00:52:45,,,,
1317,1317,1,Prefer not to answer,2016-07-13 00:52:45,,,,
1318,1318,1,Hepatitis ,2016-07-13 00:52:46,,,,
1319,1319,1,High Cholesterol ,2016-07-13 00:52:46,,,,
1320,1320,1,HIV - Aids,2016-07-13 00:52:46,,,,
1321,1321,1,Hypertension,2016-07-13 00:52:46,,,,
1322,1322,1,Hypothyroidism,2016-07-13 00:52:46,,,,
1323,1323,1,Impotence ,2016-07-13 00:52:46,,,,
1324,1324,1,Infertility,2016-07-13 00:52:46,,,,
1325,1325,1,Irritable Bowel Syndrome,2016-07-13 00:52:46,,,,
1326,1326,1,Joint Replacement,2016-07-13 00:52:46,,,,
1327,1327,1,Kidney Failure,2016-07-13 00:52:46,,,,
1328,1328,1,Liver Cirrhosis,2016-07-13 00:52:46,,,,
1329,1329,1,Liver Disorders (other than cancer or cirrhosis),2016-07-13 00:52:46,,,,
1330,1330,1,Lupus,2016-07-13 00:52:46,,,,
1331,1331,1,Lyme Disease,2016-07-13 00:52:46,,,,
1332,1332,1,Menopause,2016-07-13 00:52:46,,,,
1333,1333,1,Migraine,2016-07-13 00:52:46,,,,
1334,1334,1,Motor Neuron Disease,2016-07-13 00:52:46,,,,
1335,1335,1,Multiple Sclerosis ,2016-07-13 00:52:46,,,,
1336,1336,1,Obesity,2016-07-13 00:52:46,,,,
1337,1337,1,Osteoarthritis,2016-07-13 00:52:46,,,,
1338,1338,1,Osteoporosis,2016-07-13 00:52:46,,,,
1339,1339,1,Overactive Bladder,2016-07-13 00:52:46,,,,
1340,1340,1,Parkinson's disease,2016-07-13 00:52:46,,,,
1341,1341,1,Pneumonia,2016-07-13 00:52:46,,,,
1342,1342,1,Premature ejaculation,2016-07-13 00:52:46,,,,
1343,1343,1,Psoriasis,2016-07-13 00:52:46,,,,
1344,1344,1,Reflux ,2016-07-13 00:52:46,,,,
1345,1345,1,Restless Leg Syndrome,2016-07-13 00:52:46,,,,
1346,1346,1,Rheumatoid Arthritis,2016-07-13 00:52:46,,,,
1347,1347,1,Schizophrenia ,2016-07-13 00:52:46,,,,
1348,1348,1,Shingles ,2016-07-13 00:52:46,,,,
1349,1349,1,Sinusitis,2016-07-13 00:52:46,,,,
1350,1350,1,Sleeping Disorder,2016-07-13 00:52:46,,,,
1351,1351,1,Smoking Addiction,2016-07-13 00:52:46,,,,
1352,1352,1,Stroke,2016-07-13 00:52:46,,,,
1353,1353,1,Substance Abuse Drugs/Alcohol,2016-07-13 00:52:46,,,,
1354,1354,1,Syphilis,2016-07-13 00:52:46,,,,
1355,1355,1,Thyroid Problems,2016-07-13 00:52:46,,,,
1356,1356,1,Tuberculosis ,2016-07-13 00:52:46,,,,
1357,1357,1,Ulcerative Colitis,2016-07-13 00:52:46,,,,
1358,1358,1,Ulcers,2016-07-13 00:52:46,,,,
1359,1359,1,Urinary Incontinence ,2016-07-13 00:52:46,,,,
1360,1360,1,Other ,2016-07-13 00:52:46,,,,
1361,1361,1,Prefer not to answer,2016-07-13 00:52:46,,,,
1362,1362,1,Heterosexual,2016-07-13 00:52:46,,,,
1363,1363,1,Lesbian,2016-07-13 00:52:46,,,,
1364,1364,1,Gay,2016-07-13 00:52:46,,,,
1365,1365,1,Bisexual,2016-07-13 00:52:46,,,,
1366,1366,1,Prefer not to answer,2016-07-13 00:52:46,,,,
1367,1367,1,2016,2016-07-13 00:52:46,,,,
1368,1368,1,2017,2016-07-13 00:52:46,,,,
1369,1369,1,2018,2016-07-13 00:52:46,,,,
1370,1370,1,2019,2016-07-13 00:52:46,,,,
1371,1371,1,2020,2016-07-13 00:52:46,,,,
1372,1372,1,Undecided/Don't know,2016-07-13 00:52:46,,,,
1373,1373,1,1,2016-07-13 00:52:47,,,,
1374,1374,1,2-10,2016-07-13 00:52:47,,,,
1375,1375,1,11-50,2016-07-13 00:52:47,,,,
1376,1376,1,51-100,2016-07-13 00:52:47,,,,
1377,1377,1,101-500,2016-07-13 00:52:47,,,,
1378,1378,1,501-1000,2016-07-13 00:52:47,,,,
1379,1379,1,1001-5000,2016-07-13 00:52:47,,,,
1380,1380,1,Greater than 5000,2016-07-13 00:52:47,,,,
1381,1381,1,I don't work/I don't know,2016-07-13 00:52:47,,,,
1382,1382,1,Yes,2016-07-13 00:52:47,,,,
1383,1383,1,No,2016-07-13 00:52:47,,,,
1384,1384,1,Yes,2016-07-13 00:52:48,,,,
1385,1385,1,No,2016-07-13 00:52:48,,,,
1386,1386,1,Yes,2016-07-13 00:52:48,,,,
1387,1387,1,No,2016-07-13 00:52:48,,,,
1388,1388,1,Alberta,2016-07-13 00:52:49,,,,
1389,1389,1,Atlantic Region,2016-07-13 00:52:49,,,,
1390,1390,1,British Columbia,2016-07-13 00:52:49,,,,
1391,1391,1,Manitoba,2016-07-13 00:52:49,,,,
1392,1392,1,Northern Region,2016-07-13 00:52:49,,,,
1393,1393,1,Ontario,2016-07-13 00:52:49,,,,
1394,1394,1,Quebec,2016-07-13 00:52:49,,,,
1395,1395,1,Saskatchewan,2016-07-13 00:52:49,,,,
1396,1396,1,Yes,2016-07-13 00:52:49,,,,
1397,1397,1,No,2016-07-13 00:52:49,,,,
1398,1398,1,Yes,2016-07-13 00:52:49,,,,
1399,1399,1,No,2016-07-13 00:52:49,,,,
1400,1400,1,Continue,2016-07-13 00:52:49,,,,
1401,1401,1,I've changed my mind - my teen cannot participate,2016-07-13 00:52:49,,,,
1402,1402,1,Yes,2016-07-13 00:52:49,,,,
1403,1403,1,No,2016-07-13 00:52:49,,,,
1404,1404,1,Share Decisions Equally,2016-07-13 00:52:49,,,,
1405,1405,1,Yes,2016-07-13 00:52:50,,,,
1406,1406,1,No,2016-07-13 00:52:50,,,,
1407,1407,1,Windows based desktop/laptop,2016-07-13 00:52:50,,,,
1408,1408,1,Apple based desktop/laptop,2016-07-13 00:52:50,,,,
1409,1409,1,Apple based mobile device (iPod/iPad/iPhone),2016-07-13 00:52:50,,,,
1410,1410,1,Microsoft Xbox,2016-07-13 00:52:50,,,,
1411,1411,1,Microsoft Xbox 360,2016-07-13 00:52:50,,,,
1412,1412,1,Microsoft Xbox One,2016-07-13 00:52:50,,,,
1413,1413,1,Nintendo DS/Lite,2016-07-13 00:52:50,,,,
1414,1414,1,Nintendo DSI/DSI XL,2016-07-13 00:52:50,,,,
1415,1415,1,Nintendo 3DS,2016-07-13 00:52:50,,,,
1416,1416,1,Nintendo Game Boy Advance/SP,2016-07-13 00:52:50,,,,
1417,1417,1,Nintendo Game Boy/Color,2016-07-13 00:52:50,,,,
1418,1418,1,Nintendo 64,2016-07-13 00:52:50,,,,
1419,1419,1,Nintendo GameCube,2016-07-13 00:52:50,,,,
1420,1420,1,Nintendo Wii,2016-07-13 00:52:50,,,,
1421,1421,1,Nintendo Wii U,2016-07-13 00:52:50,,,,
1422,1422,1,Sega Dreamcast,2016-07-13 00:52:50,,,,
1423,1423,1,Sony PlayStation,2016-07-13 00:52:50,,,,
1424,1424,1,Sony PlayStation 2,2016-07-13 00:52:50,,,,
1425,1425,1,Sony PlayStation 3/Slim,2016-07-13 00:52:50,,,,
1426,1426,1,Sony PlayStation 4,2016-07-13 00:52:50,,,,
1427,1427,1,Sony PSP,2016-07-13 00:52:50,,,,
1428,1428,1,Sony PlayStation Vita,2016-07-13 00:52:50,,,,
1429,1429,1,Other,2016-07-13 00:52:50,,,,
1430,1430,1,I don't play video/computer games,2016-07-13 00:52:50,,,,
1431,1431,1,"Asian (including Chinese, Japanese, Korean, etc.)",2016-07-13 00:52:50,,,,
1432,1432,1,Black / African Canadian / Caribbean,2016-07-13 00:52:50,,,,
1433,1433,1,British / Scottish / Irish / Welsh,2016-07-13 00:52:50,,,,
1434,1434,1,"Canadian only	Eastern European, including Russia",2016-07-13 00:52:50,,,,
1435,1435,1,Hispanic / Latin American,2016-07-13 00:52:50,,,,
1436,1436,1,Middle Eastern,2016-07-13 00:52:50,,,,
1437,1437,1,"South Asian (including India, Pakistan, Sri Lanka, Bangladesh, Nepal)",2016-07-13 00:52:50,,,,
1438,1438,1,"South East Asian (including Burma, Thailand, Vietnam, Laos, Cambodia, Philippines, Singapore, etc.)",2016-07-13 00:52:50,,,,
1439,1439,1,Western European,2016-07-13 00:52:50,,,,
1440,1440,1,First Nations / Mﾌﾄ蟀tis / Innuit,2016-07-13 00:52:50,,,,
1441,1441,1,Other,2016-07-13 00:52:50,,,,
1442,1442,1,Boy under age 1,2016-07-13 00:52:50,,,,
1443,1443,1,Girl under age 1,2016-07-13 00:52:50,,,,
1444,1444,1,Boy age 1,2016-07-13 00:52:50,,,,
1445,1445,1,Girl age 1,2016-07-13 00:52:50,,,,
1446,1446,1,Boy age 2,2016-07-13 00:52:50,,,,
1447,1447,1,Girl age 2,2016-07-13 00:52:50,,,,
1448,1448,1,Boy age 3,2016-07-13 00:52:50,,,,
1449,1449,1,Girl age 3,2016-07-13 00:52:50,,,,
1450,1450,1,Boy age 4,2016-07-13 00:52:50,,,,
1451,1451,1,Girl age 4,2016-07-13 00:52:50,,,,
1452,1452,1,Boy age 5,2016-07-13 00:52:50,,,,
1453,1453,1,Girl age 5,2016-07-13 00:52:50,,,,
1454,1454,1,Boy age 6,2016-07-13 00:52:50,,,,
1455,1455,1,Girl age 6,2016-07-13 00:52:50,,,,
1456,1456,1,Boy age 7,2016-07-13 00:52:50,,,,
